"DateTime","Number of sales","Sales USD"
"2020-10-17 00:00:00",3384,469211.86
"2020-10-18 00:00:00",3124,347444.13
"2020-10-19 00:00:00",2759,433593.11
"2020-10-20 00:00:00",2232,219232.87
"2020-10-21 00:00:00",2028,318638.29
"2020-10-22 00:00:00",2108,498218.52
"2020-10-23 00:00:00",3024,262631.65
"2020-10-24 00:00:00",4694,415765.91
"2020-10-25 00:00:00",5554,366226.36
"2020-10-26 00:00:00",3721,311486.41
"2020-10-27 00:00:00",4152,211933.76
"2020-10-28 00:00:00",3182,270967.85
"2020-10-29 00:00:00",3407,254222.25
"2020-10-30 00:00:00",3593,251548.69
"2020-10-31 00:00:00",4716,296455.16
"2020-11-01 00:00:00",3141,356109.94
"2020-11-02 00:00:00",2446,225419.08
"2020-11-03 00:00:00",2567,335081.62
"2020-11-04 00:00:00",2655,274194.01
"2020-11-05 00:00:00",2523,205737.26
"2020-11-06 00:00:00",2254,466150.68
"2020-11-07 00:00:00",2628,315765.53
"2020-11-08 00:00:00",3652,320032.66
"2020-11-09 00:00:00",2783,243402.7
"2020-11-10 00:00:00",3070,353007.56
"2020-11-11 00:00:00",3081,391642.91
"2020-11-12 00:00:00",16997,1008288.06
"2020-11-13 00:00:00",3376,453563.63
"2020-11-14 00:00:00",4168,450254.91
"2020-11-15 00:00:00",3834,371406.13
"2020-11-16 00:00:00",3101,332967.36
"2020-11-17 00:00:00",2391,279895.98
"2020-11-18 00:00:00",2559,312340.49
"2020-11-19 00:00:00",3044,368929.03
"2020-11-20 00:00:00",2371,272350.41
"2020-11-21 00:00:00",2463,652169.85
"2020-11-22 00:00:00",2542,353678.77
"2020-11-23 00:00:00",1859,308796.41
"2020-11-24 00:00:00",1656,207730.77
"2020-11-25 00:00:00",2154,214283.82
"2020-11-26 00:00:00",1925,217774.87
"2020-11-27 00:00:00",4529,346253.24
"2020-11-28 00:00:00",4184,348122.25
"2020-11-29 00:00:00",3554,460913.11
"2020-11-30 00:00:00",1774,264589.55
"2020-12-01 00:00:00",2158,166068.88
"2020-12-02 00:00:00",2879,484855.94
"2020-12-03 00:00:00",2516,229411.26
"2020-12-04 00:00:00",2953,467601.35
"2020-12-05 00:00:00",3438,341351.97
"2020-12-06 00:00:00",3647,384674.68
"2020-12-07 00:00:00",2750,240006.95
"2020-12-08 00:00:00",2433,307311.47
"2020-12-09 00:00:00",2203,191836.74
"2020-12-10 00:00:00",2647,218264.5
"2020-12-11 00:00:00",8180,696451.96
"2020-12-12 00:00:00",3822,295162.91
"2020-12-13 00:00:00",3117,402439.07
"2020-12-14 00:00:00",2520,257653.82
"2020-12-15 00:00:00",2152,190189.87
"2020-12-16 00:00:00",1870,235730.34
"2020-12-17 00:00:00",1252,251530.73
"2020-12-18 00:00:00",2404,290682.91
"2020-12-19 00:00:00",2645,324900.22
"2020-12-20 00:00:00",3057,541523.13
"2020-12-21 00:00:00",2222,350866.58
"2020-12-22 00:00:00",2792,535396.21
"2020-12-23 00:00:00",2080,283107.63
"2020-12-24 00:00:00",2445,380449.9
"2020-12-25 00:00:00",1918,369972.83
"2020-12-26 00:00:00",2277,353716.83
"2020-12-27 00:00:00",2247,390186.41
"2020-12-28 00:00:00",1704,221759.74
"2020-12-29 00:00:00",1866,236815.55
"2020-12-30 00:00:00",1586,353456.74
"2020-12-31 00:00:00",1705,257630.06
"2021-01-01 00:00:00",3526,453264.4
"2021-01-02 00:00:00",2136,266834.47
"2021-01-03 00:00:00",1210,327025.26
"2021-01-04 00:00:00",1404,367417.96
"2021-01-05 00:00:00",1479,615639.8
"2021-01-06 00:00:00",1617,978663.35
"2021-01-07 00:00:00",1320,485109.9
"2021-01-08 00:00:00",2132,570054.24
"2021-01-09 00:00:00",1946,538788.21
"2021-01-10 00:00:00",1814,850027.26
"2021-01-11 00:00:00",1274,292407.29
"2021-01-12 00:00:00",1678,314696.64
"2021-01-13 00:00:00",2392,553768.57
"2021-01-14 00:00:00",2733,465895.92
"2021-01-15 00:00:00",2462,449366.14
"2021-01-16 00:00:00",3364,663814.65
"2021-01-17 00:00:00",2003,521719.68
"2021-01-18 00:00:00",2018,736117.1
"2021-01-19 00:00:00",1627,520160.73
"2021-01-20 00:00:00",2175,610205.11
"2021-01-21 00:00:00",2218,587379.23
"2021-01-22 00:00:00",2275,629968.68
"2021-01-23 00:00:00",2208,1502634.8
"2021-01-24 00:00:00",2384,1106183.34
"2021-01-25 00:00:00",1831,749337.4
"2021-01-26 00:00:00",3046,819635.57
"2021-01-27 00:00:00",2243,1142273.96
"2021-01-28 00:00:00",1394,740957.22
"2021-01-29 00:00:00",2932,1243721.99
"2021-01-30 00:00:00",6284,3126925.43
"2021-01-31 00:00:00",8323,6770931.74
"2021-02-01 00:00:00",5597,7919974.52
"2021-02-02 00:00:00",3710,6895557.97
"2021-02-03 00:00:00",2368,3418164
"2021-02-04 00:00:00",1928,3740006.89
"2021-02-05 00:00:00",1540,2191305.25
"2021-02-06 00:00:00",2926,3026286.41
"2021-02-07 00:00:00",2473,2537891.41
"2021-02-08 00:00:00",1639,3991200.23
"2021-02-09 00:00:00",1484,2772048.26
"2021-02-10 00:00:00",1076,1739326.64
"2021-02-11 00:00:00",3599,3759136.93
"2021-02-12 00:00:00",2985,1997375.1
"2021-02-13 00:00:00",3153,4184907.57
"2021-02-14 00:00:00",3899,7876555.6
"2021-02-15 00:00:00",3466,6284038.3
"2021-02-16 00:00:00",4733,8854084.7
"2021-02-17 00:00:00",4107,10084844.37
"2021-02-18 00:00:00",3559,10125104.96
"2021-02-19 00:00:00",3417,11661996.4
"2021-02-20 00:00:00",3279,8340847.9
"2021-02-21 00:00:00",5964,16505330.65
"2021-02-22 00:00:00",3680,15670307.15
"2021-02-23 00:00:00",2458,6455637.04
"2021-02-24 00:00:00",5321,7937198.95
"2021-02-25 00:00:00",5572,5686963.43
"2021-02-26 00:00:00",8316,6470775.96
"2021-02-27 00:00:00",11456,8888998.78
"2021-02-28 00:00:00",6425,7004873.44
"2021-03-01 00:00:00",13344,9950917.55
"2021-03-02 00:00:00",9262,11006439.79
"2021-03-03 00:00:00",6664,9478933.4
"2021-03-04 00:00:00",6549,7160658.38
"2021-03-05 00:00:00",7817,7816762.63
"2021-03-06 00:00:00",6852,5403740.26
"2021-03-07 00:00:00",9502,6771260.27
"2021-03-08 00:00:00",9176,9960638.06
"2021-03-09 00:00:00",8217,10802041.68
"2021-03-10 00:00:00",11691,9257283.85
"2021-03-11 00:00:00",7792,29075803.55
"2021-03-12 00:00:00",7219,16019073.92
"2021-03-13 00:00:00",11111,15714667.5
"2021-03-14 00:00:00",9226,15275011.76
"2021-03-15 00:00:00",7328,10521512.55
"2021-03-16 00:00:00",9161,10350904.33
"2021-03-17 00:00:00",9553,11608779.76
"2021-03-18 00:00:00",9963,10400035.32
"2021-03-19 00:00:00",10043,7990401.07
"2021-03-20 00:00:00",9077,10095057.26
"2021-03-21 00:00:00",13388,13307305.41
"2021-03-22 00:00:00",7450,8058467.8
"2021-03-23 00:00:00",6944,6893007.2
"2021-03-24 00:00:00",5248,7086776.56
"2021-03-25 00:00:00",4895,4898343.29
"2021-03-26 00:00:00",8078,5755933.26
"2021-03-27 00:00:00",6974,6329605.99
"2021-03-28 00:00:00",6580,6810201.67
"2021-03-29 00:00:00",6212,6868474
"2021-03-30 00:00:00",5085,8221376.74
"2021-03-31 00:00:00",4481,6186252.85
"2021-04-01 00:00:00",4367,6464246.43
"2021-04-02 00:00:00",3585,5459458.62
"2021-04-03 00:00:00",4598,5846865.53
"2021-04-04 00:00:00",5932,4326884.5
"2021-04-05 00:00:00",5092,6170552.46
"2021-04-06 00:00:00",4580,5265535.21
"2021-04-07 00:00:00",8070,4254177.15
"2021-04-08 00:00:00",5995,12881051.6
"2021-04-09 00:00:00",5834,10432721.17
"2021-04-10 00:00:00",6456,7653737.49
"2021-04-11 00:00:00",7029,24630639.05
"2021-04-12 00:00:00",5325,7640305.17
"2021-04-13 00:00:00",5403,8883954.22
"2021-04-14 00:00:00",7246,14257442.08
"2021-04-15 00:00:00",5099,10269075.7
"2021-04-16 00:00:00",5222,12103650.68
"2021-04-17 00:00:00",5049,6997028.02
"2021-04-18 00:00:00",4687,5498539.78
"2021-04-19 00:00:00",3653,6358672.87
"2021-04-20 00:00:00",2759,5468529.98
"2021-04-21 00:00:00",3761,5868288.03
"2021-04-22 00:00:00",4848,5562565.18
"2021-04-23 00:00:00",5656,5778613.05
"2021-04-24 00:00:00",5210,4709465.65
"2021-04-25 00:00:00",5638,3239637.41
"2021-04-26 00:00:00",5829,4977323.19
"2021-04-27 00:00:00",7412,9818553.21
"2021-04-28 00:00:00",5770,6004934.58
"2021-04-29 00:00:00",5380,4405730.72
"2021-04-30 00:00:00",6781,6410509.04
"2021-05-01 00:00:00",17208,9873246.63
"2021-05-02 00:00:00",8006,11190579.14
"2021-05-03 00:00:00",16321,106848383.5
"2021-05-04 00:00:00",8403,31837101.28
"2021-05-05 00:00:00",7045,15528024.11
"2021-05-06 00:00:00",6795,10720134.8
"2021-05-07 00:00:00",6286,8365667.91
"2021-05-08 00:00:00",4135,11571191.07
"2021-05-09 00:00:00",5082,10203504.32
"2021-05-10 00:00:00",2502,7860391.11
"2021-05-11 00:00:00",4949,12034138.97
"2021-05-12 00:00:00",6126,22884858.98
"2021-05-13 00:00:00",6814,15871952.53
"2021-05-14 00:00:00",8489,13559578.92
"2021-05-15 00:00:00",8242,8823320.25
"2021-05-16 00:00:00",8796,7849458.04
"2021-05-17 00:00:00",7722,4862621.34
"2021-05-18 00:00:00",8118,6260163.04
"2021-05-19 00:00:00",6254,3351735.15
"2021-05-20 00:00:00",9147,4139570.34
"2021-05-21 00:00:00",8897,4812920.99
"2021-05-22 00:00:00",14034,6980810.47
"2021-05-23 00:00:00",13105,4669416.42
"2021-05-24 00:00:00",9859,5793740.77
"2021-05-25 00:00:00",10339,4878628.02
"2021-05-26 00:00:00",9526,5216778.55
"2021-05-27 00:00:00",11952,7517731.94
"2021-05-28 00:00:00",11692,6519873.1
"2021-05-29 00:00:00",13095,6798411.2
"2021-05-30 00:00:00",13513,6185271.24
"2021-05-31 00:00:00",16472,6870627.35
"2021-06-01 00:00:00",18160,8991781
"2021-06-02 00:00:00",12913,6189202.94
"2021-06-03 00:00:00",12368,6056100.29
"2021-06-04 00:00:00",14218,6247148.71
"2021-06-05 00:00:00",14001,6346798.06
"2021-06-06 00:00:00",14327,7434679.53
"2021-06-07 00:00:00",13843,8989955.32
"2021-06-08 00:00:00",15337,7794693.57
"2021-06-09 00:00:00",16151,6696177.89
"2021-06-10 00:00:00",17355,7510097.63
"2021-06-11 00:00:00",24636,12923266.71
"2021-06-12 00:00:00",15975,6157379.05
"2021-06-13 00:00:00",15640,5511473.22
"2021-06-14 00:00:00",17733,6972291.42
"2021-06-15 00:00:00",26954,11741568.08
"2021-06-16 00:00:00",20446,8759171.46
"2021-06-17 00:00:00",20646,9192257.69
"2021-06-18 00:00:00",32512,9147069.56
"2021-06-19 00:00:00",34044,10875366.34
"2021-06-20 00:00:00",38289,16877658.64
"2021-06-21 00:00:00",38487,16000656.24
"2021-06-22 00:00:00",23501,9598192.93
"2021-06-23 00:00:00",22719,10260856.7
"2021-06-24 00:00:00",28348,11339465.28
"2021-06-25 00:00:00",34435,15706227.81
"2021-06-26 00:00:00",33394,13601833.39
"2021-06-27 00:00:00",48718,14311575.8
"2021-06-28 00:00:00",34845,14563591.06
"2021-06-29 00:00:00",34572,14826968.48
"2021-06-30 00:00:00",67402,18718205.86
"2021-07-01 00:00:00",51508,15985430.57
"2021-07-02 00:00:00",34702,15547745.42
"2021-07-03 00:00:00",37192,16484597.59
"2021-07-04 00:00:00",37869,21378368.06
"2021-07-05 00:00:00",33842,16746129.47
"2021-07-06 00:00:00",52887,21895317.19
"2021-07-07 00:00:00",54168,23767478.82
"2021-07-08 00:00:00",64665,26005141.57
"2021-07-09 00:00:00",49920,24386724.09
"2021-07-10 00:00:00",49934,22537814.61
"2021-07-11 00:00:00",47537,21332760.14
"2021-07-12 00:00:00",33871,17785655.84
"2021-07-13 00:00:00",38358,21910638.82
"2021-07-14 00:00:00",73064,26299780.59
"2021-07-15 00:00:00",137511,45847430.2
"2021-07-16 00:00:00",140166,40071817.71
"2021-07-17 00:00:00",125205,36626700.36
"2021-07-18 00:00:00",91510,25481528.56
"2021-07-19 00:00:00",110455,28035330.91
"2021-07-20 00:00:00",113904,25645016.23
"2021-07-21 00:00:00",95558,24810783.3
"2021-07-22 00:00:00",95780,23420601.6
"2021-07-23 00:00:00",121754,38066638.35
"2021-07-24 00:00:00",101350,33345969.82
"2021-07-25 00:00:00",118324,36423381.29
"2021-07-26 00:00:00",96013,36052503.32
"2021-07-27 00:00:00",83175,29541284.11
"2021-07-28 00:00:00",112174,34375965.46
"2021-07-29 00:00:00",128462,44707997.94
"2021-07-30 00:00:00",129880,68196135.29
"2021-07-31 00:00:00",133105,94064402.24
"2021-08-01 00:00:00",127101,101112688.34
"2021-08-02 00:00:00",133589,54114245.56
"2021-08-03 00:00:00",158396,77617987.97
"2021-08-04 00:00:00",146096,108880861.32
"2021-08-05 00:00:00",171091,109852545.05
"2021-08-06 00:00:00",190238,138253345.75
"2021-08-07 00:00:00",187382,93762360.5
"2021-08-08 00:00:00",200961,107322913.46
"2021-08-09 00:00:00",220450,112883651.02
"2021-08-10 00:00:00",189202,100583764.29
"2021-08-11 00:00:00",192242,95794735.84
"2021-08-12 00:00:00",190933,81331468.07
"2021-08-13 00:00:00",185797,81800938.61
"2021-08-14 00:00:00",177988,89799416.46
"2021-08-15 00:00:00",201275,86887349.08
"2021-08-16 00:00:00",187391,73678752.21
"2021-08-17 00:00:00",177371,66520039.3
"2021-08-18 00:00:00",162456,71903428.28
"2021-08-19 00:00:00",164153,58390704.22
"2021-08-20 00:00:00",160646,105093523.62
"2021-08-21 00:00:00",169690,132152782.66
"2021-08-22 00:00:00",147888,127792813.76
"2021-08-23 00:00:00",139715,271156918.55
"2021-08-24 00:00:00",153362,211476908.61
"2021-08-25 00:00:00",154113,163467808.88
"2021-08-26 00:00:00",183026,152737518.55
"2021-08-27 00:00:00",203900,224777229.68
"2021-08-28 00:00:00",175178,359537231.45
"2021-08-29 00:00:00",172493,411565622.17
"2021-08-30 00:00:00",160279,249685811.42
"2021-08-31 00:00:00",179841,176307525.4
"2021-09-01 00:00:00",150995,167572079.5
"2021-09-02 00:00:00",131987,159581228.58
"2021-09-03 00:00:00",133979,146853394.4
"2021-09-04 00:00:00",146053,124255690.74
"2021-09-05 00:00:00",157592,110154801.89
"2021-09-06 00:00:00",154937,93712072.36
"2021-09-07 00:00:00",141703,70079616.17
"2021-09-08 00:00:00",146297,59233457.03
"2021-09-09 00:00:00",143370,57392598.67
"2021-09-10 00:00:00",140419,54825668.54
"2021-09-11 00:00:00",143971,47352811.4
"2021-09-12 00:00:00",135254,40960770.39
"2021-09-13 00:00:00",123007,68209058.1
"2021-09-14 00:00:00",122389,51518129.46
"2021-09-15 00:00:00",144293,68702701.73
"2021-09-16 00:00:00",137405,108670044.72
"2021-09-17 00:00:00",133584,53551729
"2021-09-18 00:00:00",132895,51931059.29
"2021-09-19 00:00:00",122078,50787840.9
"2021-09-20 00:00:00",126317,44135988.43
"2021-09-21 00:00:00",132338,55682968.68
"2021-09-22 00:00:00",123701,40678884.2
"2021-09-23 00:00:00",156213,85328234.89
"2021-09-24 00:00:00",210027,75085117.72
"2021-09-25 00:00:00",57213,61055135.67
"2021-09-26 00:00:00",62280,74703091.45
"2021-09-27 00:00:00",68161,108542826.13
"2021-09-28 00:00:00",48330,99216816.13
"2021-09-29 00:00:00",51780,68256813.44
"2021-09-30 00:00:00",69616,92776700.99
"2021-10-01 00:00:00",46091,86740095.32
"2021-10-02 00:00:00",43619,78695073.25
"2021-10-03 00:00:00",47622,93535857.82
"2021-10-04 00:00:00",82752,127708378.93
"2021-10-05 00:00:00",53013,109951137.04
"2021-10-06 00:00:00",29031,78856308.75
"2021-10-07 00:00:00",49852,92399977.91
"2021-10-08 00:00:00",68848,104263647.71
"2021-10-09 00:00:00",35045,58426276
"2021-10-10 00:00:00",38866,56340679.85
"2021-10-11 00:00:00",25927,52108782.88
"2021-10-12 00:00:00",27460,55210073.5
"2021-10-13 00:00:00",19691,66141828.89
"2021-10-14 00:00:00",22723,48216561.18
"2021-10-15 00:00:00",19200,60932728.67
"2021-10-16 00:00:00",16386,46567400.45
"2021-10-17 00:00:00",18811,52510135.55
"2021-10-18 00:00:00",40751,67802017.66
"2021-10-19 00:00:00",18722,46504868.2
"2021-10-20 00:00:00",19963,40147260.2
"2021-10-21 00:00:00",13908,43616822.29
"2021-10-22 00:00:00",12898,47516267.74
"2021-10-23 00:00:00",26605,64822253.32
"2021-10-24 00:00:00",20695,48394462.33
"2021-10-25 00:00:00",16978,45022129.3
"2021-10-26 00:00:00",9730,37430037.77
"2021-10-27 00:00:00",19446,40019196.76
"2021-10-28 00:00:00",8400,34216087.24
"2021-10-29 00:00:00",7981,37742465.97
"2021-10-30 00:00:00",9963,44556610.22
"2021-10-31 00:00:00",11290,38503701.35
"2021-11-01 00:00:00",11921,36629467.22
"2021-11-02 00:00:00",20278,46239266.98
"2021-11-03 00:00:00",12627,36949564.54
"2021-11-04 00:00:00",13108,46872651.71
"2021-11-05 00:00:00",12476,30924876.42
"2021-11-06 00:00:00",28332,39109317.23
"2021-11-07 00:00:00",19357,41989364.14
"2021-11-08 00:00:00",32798,68635345.38
"2021-11-09 00:00:00",16032,34236129.85
"2021-11-10 00:00:00",16219,37341768.3
"2021-11-11 00:00:00",13969,35563419.63
"2021-11-12 00:00:00",11851,42035978.06
"2021-11-13 00:00:00",38087,100117319.2
"2021-11-14 00:00:00",27338,100784158.77
"2021-11-15 00:00:00",62257,170065570.4
"2021-11-16 00:00:00",32745,97856115.31
"2021-11-17 00:00:00",26051,90878128.73
"2021-11-18 00:00:00",38270,75032064.62
"2021-11-19 00:00:00",22288,59089668.97
"2021-11-20 00:00:00",29998,67638062.88
"2021-11-21 00:00:00",28980,72564258.07
"2021-11-22 00:00:00",18817,75764903.31
"2021-11-23 00:00:00",8644,25182552.65
"2021-11-24 00:00:00",14027,53589455.83
"2021-11-25 00:00:00",12007,45902724.68
"2021-11-26 00:00:00",10740,36046521.06
"2021-11-27 00:00:00",12635,34803793.02
"2021-11-28 00:00:00",11598,37594297.62
"2021-11-29 00:00:00",12906,58155515.73
"2021-11-30 00:00:00",11208,39220530.16
"2021-12-01 00:00:00",9235,37252038.17
"2021-12-02 00:00:00",11351,42569523.1
"2021-12-03 00:00:00",13571,49439894.8
"2021-12-04 00:00:00",8766,36671979.21
"2021-12-05 00:00:00",9482,38116046.53
"2021-12-06 00:00:00",10405,42815732.33
"2021-12-07 00:00:00",11034,36860788.48
"2021-12-08 00:00:00",11437,30485677.36
"2021-12-09 00:00:00",12967,63982578.8
"2021-12-10 00:00:00",13072,40917200.37
"2021-12-11 00:00:00",12469,28641943.88
"2021-12-12 00:00:00",12792,21597469.86
"2021-12-13 00:00:00",12017,33785082.06
"2021-12-14 00:00:00",13263,33071245.71
"2021-12-15 00:00:00",13399,42603645.35
"2021-12-16 00:00:00",11559,38522599.35
"2021-12-17 00:00:00",12104,35983334.49
"2021-12-18 00:00:00",11719,25134770.58
"2021-12-19 00:00:00",13261,24724976.63
"2021-12-20 00:00:00",12440,30714483.09
"2021-12-21 00:00:00",11336,31139177.99
"2021-12-22 00:00:00",10715,33839977.91
"2021-12-23 00:00:00",10301,33606425.09
"2021-12-24 00:00:00",11222,50367481.21
"2021-12-25 00:00:00",10352,33896200.35
"2021-12-26 00:00:00",14685,57143400.01
"2021-12-27 00:00:00",14201,75664793.28
"2021-12-28 00:00:00",10039,40331376.19
"2021-12-29 00:00:00",11193,46281704.91
"2021-12-30 00:00:00",12755,47776826.26
"2021-12-31 00:00:00",16418,65460081.23
"2022-01-01 00:00:00",15671,87034043.22
"2022-01-02 00:00:00",16657,114763132.6
"2022-01-03 00:00:00",14777,91536805.76
"2022-01-04 00:00:00",14129,77045175.85
"2022-01-05 00:00:00",18111,74496137.4
"2022-01-06 00:00:00",15264,57556267.46
"2022-01-07 00:00:00",13189,51714019.57
"2022-01-08 00:00:00",36041,77815319.02
"2022-01-09 00:00:00",36816,102199973.14
"2022-01-10 00:00:00",26127,75911572.07
"2022-01-11 00:00:00",48084,74648478.5
"2022-01-12 00:00:00",36791,87390183.56
"2022-01-13 00:00:00",49098,91618388.81
"2022-01-14 00:00:00",24031,67496782.92
"2022-01-15 00:00:00",43785,96607931.95
"2022-01-16 00:00:00",63944,89819996.36
"2022-01-17 00:00:00",24993,58225548.89
"2022-01-18 00:00:00",28160,55213056.65
"2022-01-19 00:00:00",43612,92222836.03
"2022-01-20 00:00:00",27770,95015568.01
"2022-01-21 00:00:00",23445,88318382.39
"2022-01-22 00:00:00",20304,57248633.83
"2022-01-23 00:00:00",45485,62009517.95
"2022-01-24 00:00:00",45725,57621628.22
"2022-01-25 00:00:00",39821,126519075.56
"2022-01-26 00:00:00",44292,127790095.73
"2022-01-27 00:00:00",54846,110187004.08
"2022-01-28 00:00:00",27273,92402091.43
"2022-01-29 00:00:00",51368,120632938.43
"2022-01-30 00:00:00",36089,132287741.11
"2022-01-31 00:00:00",49825,160228163.28
"2022-02-01 00:00:00",38329,135024552.48
"2022-02-02 00:00:00",35103,88809759.13
"2022-02-03 00:00:00",28783,69738938.07
"2022-02-04 00:00:00",23422,65036269.88
"2022-02-05 00:00:00",21783,49476956.08
"2022-02-06 00:00:00",33391,58511871.88
"2022-02-07 00:00:00",33259,77175659.24
"2022-02-08 00:00:00",26758,58625674.8
"2022-02-09 00:00:00",22303,68442813.2
"2022-02-10 00:00:00",22564,73320678.94
"2022-02-11 00:00:00",23940,75755365.07
"2022-02-12 00:00:00",21425,72481732.19
"2022-02-13 00:00:00",26999,63525183.38
"2022-02-14 00:00:00",22271,49900412.31
"2022-02-15 00:00:00",21926,67356124.12
"2022-02-16 00:00:00",20531,61158253.85
"2022-02-17 00:00:00",18345,48962170.03
"2022-02-18 00:00:00",18030,43810219.7
"2022-02-19 00:00:00",19438,37320217.52
"2022-02-20 00:00:00",14948,37335883.15
"2022-02-21 00:00:00",19583,52213811.57
"2022-02-22 00:00:00",15088,32675190.33
"2022-02-23 00:00:00",14624,35735112.1
"2022-02-24 00:00:00",15040,46432779.6
"2022-02-25 00:00:00",15960,43008530.38
"2022-02-26 00:00:00",15193,28283028.07
"2022-02-27 00:00:00",15329,27775438.91
"2022-02-28 00:00:00",22690,28665248.8
"2022-03-01 00:00:00",13051,23331701.76
"2022-03-02 00:00:00",11401,25722978.34
"2022-03-03 00:00:00",11110,26284782.12
"2022-03-04 00:00:00",11022,27166338.29
"2022-03-05 00:00:00",12091,20100333.37
"2022-03-06 00:00:00",11190,18782997.1
"2022-03-07 00:00:00",62224,121689872.2
"2022-03-08 00:00:00",11601,32212562.84
"2022-03-09 00:00:00",11262,29686316.83
"2022-03-10 00:00:00",12872,31177272.08
"2022-03-11 00:00:00",14750,49371645.52
"2022-03-12 00:00:00",16952,51957284.44
"2022-03-13 00:00:00",14312,39102985.46
"2022-03-14 00:00:00",14307,28914193.64
"2022-03-15 00:00:00",17775,34739947.52
"2022-03-16 00:00:00",11714,54686725.79
"2022-03-17 00:00:00",13001,102858583.21
"2022-03-18 00:00:00",13745,85816653.88
"2022-03-19 00:00:00",15916,88305171.87
"2022-03-20 00:00:00",14760,43907674.29
"2022-03-21 00:00:00",15846,43495182.1
"2022-03-22 00:00:00",14220,37214789.36
"2022-03-23 00:00:00",13992,49298833.61
"2022-03-24 00:00:00",12362,62773632.71
"2022-03-25 00:00:00",11893,48226285.81
"2022-03-26 00:00:00",12081,38012352.33
"2022-03-27 00:00:00",11862,38574183.35
"2022-03-28 00:00:00",8917,32955592.11
"2022-03-29 00:00:00",16284,28205695.22
"2022-03-30 00:00:00",10311,44197199.44
"2022-03-31 00:00:00",11452,52933383.08
"2022-04-01 00:00:00",10885,65432096.78
"2022-04-02 00:00:00",15762,66644774.12
"2022-04-03 00:00:00",26282,89941344.98
"2022-04-04 00:00:00",13231,68084867.33
"2022-04-05 00:00:00",14792,54147025.79
"2022-04-06 00:00:00",15246,36493624.27
"2022-04-07 00:00:00",12959,30545323.49
"2022-04-08 00:00:00",11622,26430078.46
"2022-04-09 00:00:00",13983,24042203.23
"2022-04-10 00:00:00",12186,24716443.09
"2022-04-11 00:00:00",28884,29722031.7
"2022-04-12 00:00:00",27505,31735742.15
"2022-04-13 00:00:00",27016,36799249.28
"2022-04-14 00:00:00",27159,36058938.73
"2022-04-15 00:00:00",13542,27940930.86
"2022-04-16 00:00:00",29586,26894315.89
"2022-04-17 00:00:00",30672,26144607.64
"2022-04-18 00:00:00",37519,45861493.35
"2022-04-19 00:00:00",27768,46138498.2
"2022-04-20 00:00:00",32833,46462746.25